CUSTOMER_ID,CITY,PREFERRED_CUISINE,PRE_ORDER_COUNT,CRISIS_ORDER_COUNT,ORDER_FREQUENCY_DROP,PRE_RATING,CRISIS_RATING,RATING_DROP,AVG_DELIVERY_DELAY
CUST093181,Kolkata,Pizza,3,0,3,,,,
CUST161026,Bengaluru,Pizza,3,0,3,4.000000,,,
CUST100242,Chennai,South Indian,3,0,3,4.000000,,,
CUST047299,Pune,Fast Food,3,0,3,4.000000,,,
CUST004807,Ahmedabad,South Indian,3,0,3,4.333333,,,
CUST160887,Kolkata,Chinese,3,0,3,4.000000,,,
CUST013044,Hyderabad,Healthy,3,0,3,5.000000,,,
CUST095765,Mumbai,North Indian,3,0,3,4.000000,,,
CUST045816,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST002789,Bengaluru,Pizza,3,0,3,5.000000,,,
CUST070218,Bengaluru,South Indian,3,0,3,5.000000,,,
CUST073054,Delhi,Chinese,3,0,3,5.000000,,,
CUST085662,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST068815,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST142129,Delhi,Biryani,3,0,3,5.000000,,,
CUST051442,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST165132,Bengaluru,Fast Food,3,0,3,,,,
CUST007981,Bengaluru,Desserts,3,0,3,4.333333,,,
CUST161606,Ahmedabad,Pizza,3,0,3,4.000000,,,
CUST067644,Delhi,Biryani,4,1,3,5.000000,,,9.000000
CUST064536,Mumbai,Biryani,3,0,3,4.500000,,,
CUST065092,Pune,Fast Food,3,0,3,5.000000,,,
CUST161867,Bengaluru,Biryani,3,0,3,4.500000,,,
CUST075679,Kolkata,Fast Food,3,0,3,4.000000,,,
CUST005437,Chennai,Pizza,3,0,3,5.000000,,,
CUST074901,Hyderabad,Healthy,3,0,3,5.000000,,,
CUST131064,Hyderabad,Biryani,3,0,3,,,,
CUST141855,Kolkata,Pizza,3,0,3,4.000000,,,
CUST067085,Delhi,North Indian,3,0,3,4.333333,,,
CUST055809,Delhi,Chinese,3,0,3,5.000000,,,
CUST193468,Bengaluru,Biryani,3,0,3,4.500000,,,
CUST175481,Chennai,Chinese,3,0,3,4.500000,,,
CUST012341,Chennai,South Indian,3,0,3,4.000000,,,
CUST069924,Chennai,Desserts,3,0,3,4.000000,,,
CUST065956,Hyderabad,South Indian,3,0,3,4.500000,,,
CUST147614,Ahmedabad,Chinese,3,0,3,5.000000,,,
CUST042752,Mumbai,South Indian,3,0,3,5.000000,,,
CUST106858,Chennai,North Indian,3,0,3,4.000000,,,
CUST032977,Bengaluru,Pizza,3,0,3,5.000000,,,
CUST024100,Mumbai,Biryani,3,0,3,4.000000,,,
CUST016686,Chennai,Desserts,3,0,3,4.500000,,,
CUST124685,Kolkata,Desserts,3,0,3,4.000000,,,
CUST127223,Bengaluru,Chinese,3,0,3,4.000000,,,
CUST080229,Bengaluru,Pizza,3,0,3,4.500000,,,
CUST160790,Ahmedabad,Healthy,3,0,3,4.000000,,,
CUST125432,Hyderabad,Chinese,3,0,3,,,,
CUST139992,Bengaluru,North Indian,3,0,3,4.666667,,,
CUST194392,Delhi,Pizza,3,0,3,4.333333,,,
CUST090645,Chennai,Biryani,3,0,3,4.000000,,,
CUST102116,Mumbai,Desserts,3,0,3,5.000000,,,
CUST131465,Kolkata,Pizza,3,0,3,4.500000,,,
CUST107142,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST015778,Kolkata,North Indian,3,0,3,5.000000,,,
CUST186031,Bengaluru,Pizza,3,0,3,,,,
CUST139848,Delhi,North Indian,3,0,3,4.000000,,,
CUST178238,Bengaluru,Chinese,3,0,3,4.500000,,,
CUST056598,Bengaluru,South Indian,3,0,3,,,,
CUST099880,Hyderabad,North Indian,3,0,3,5.000000,,,
CUST185550,Bengaluru,North Indian,3,0,3,4.500000,,,
CUST052192,Hyderabad,Biryani,3,0,3,5.000000,,,
CUST183785,Pune,Desserts,3,0,3,5.000000,,,
CUST010487,Pune,Desserts,3,0,3,4.500000,,,
CUST037936,Bengaluru,Biryani,3,0,3,,,,
CUST149767,Bengaluru,Fast Food,3,0,3,5.000000,,,
CUST012529,Chennai,Biryani,3,0,3,5.000000,,,
CUST126260,Mumbai,Biryani,3,0,3,5.000000,,,
CUST135272,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST016791,Delhi,North Indian,3,0,3,4.000000,,,
CUST015096,Hyderabad,Pizza,3,0,3,4.000000,,,
CUST080476,Bengaluru,North Indian,3,0,3,,,,
CUST137751,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST026242,Delhi,North Indian,3,0,3,4.500000,,,
CUST100261,Mumbai,Biryani,3,0,3,4.500000,,,
CUST138230,Bengaluru,Desserts,3,0,3,4.666667,,,
CUST068813,Ahmedabad,Pizza,3,0,3,,,,
CUST043030,Ahmedabad,South Indian,3,0,3,,,,
CUST074466,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST175366,Hyderabad,Desserts,3,0,3,5.000000,,,
CUST026958,Bengaluru,Healthy,3,0,3,4.500000,,,
CUST031291,Delhi,North Indian,3,0,3,,,,
CUST037966,Mumbai,Biryani,3,0,3,4.500000,,,
CUST016611,Pune,Biryani,3,0,3,5.000000,,,
CUST049333,Hyderabad,North Indian,3,0,3,4.666667,,,
CUST034480,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST061612,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST152692,Kolkata,South Indian,3,0,3,4.000000,,,
CUST115763,Mumbai,Desserts,3,0,3,,,,
CUST096495,Mumbai,Biryani,3,0,3,4.000000,,,
CUST044645,Bengaluru,North Indian,3,0,3,,,,
CUST154747,Bengaluru,Biryani,3,0,3,,,,
CUST188583,Bengaluru,Chinese,3,0,3,,,,
CUST065490,Mumbai,North Indian,3,0,3,4.000000,,,
CUST073855,Pune,North Indian,3,0,3,4.000000,,,
CUST043242,Mumbai,North Indian,3,0,3,5.000000,,,
CUST037003,Mumbai,Chinese,3,0,3,4.500000,,,
CUST139156,Bengaluru,Biryani,3,0,3,4.000000,,,
CUST002301,Kolkata,Biryani,3,0,3,,,,
CUST129889,Delhi,Healthy,3,0,3,4.500000,,,
CUST148618,Kolkata,Chinese,3,0,3,4.500000,,,
CUST199806,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST113934,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST074427,Delhi,Biryani,3,0,3,4.333333,,,
CUST022535,Mumbai,Healthy,3,0,3,5.000000,,,
CUST169601,Bengaluru,Fast Food,3,0,3,4.500000,,,
CUST043919,Chennai,North Indian,3,0,3,5.000000,,,
CUST027586,Bengaluru,Pizza,3,0,3,4.500000,,,
CUST182725,Bengaluru,Fast Food,3,0,3,5.000000,,,
CUST103116,Kolkata,Biryani,3,0,3,4.500000,,,
CUST035691,Bengaluru,Biryani,3,0,3,4.000000,,,
CUST063342,Bengaluru,North Indian,3,0,3,,,,
CUST073051,Bengaluru,Desserts,3,0,3,4.500000,,,
CUST007929,Bengaluru,North Indian,3,0,3,4.666667,,,
CUST182930,Chennai,Biryani,3,0,3,5.000000,,,
CUST095693,Delhi,Pizza,3,0,3,5.000000,,,
CUST082729,Kolkata,Pizza,3,0,3,5.000000,,,
CUST188556,Hyderabad,South Indian,3,0,3,5.000000,,,
CUST064371,Bengaluru,South Indian,3,0,3,5.000000,,,
CUST056148,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST143169,Mumbai,North Indian,3,0,3,5.000000,,,
CUST146003,Hyderabad,Biryani,3,0,3,4.000000,,,
CUST080571,Mumbai,Fast Food,3,0,3,4.500000,,,
CUST054303,Mumbai,Biryani,3,0,3,4.500000,,,
CUST060757,Bengaluru,Pizza,3,0,3,5.000000,,,
CUST116546,Hyderabad,North Indian,3,0,3,4.000000,,,
CUST027231,Pune,South Indian,3,0,3,4.500000,,,
CUST153878,Mumbai,Pizza,3,0,3,,,,
CUST179868,Kolkata,Healthy,3,0,3,4.333333,,,
CUST117793,Pune,Biryani,3,0,3,4.666667,,,
CUST167876,Chennai,North Indian,3,0,3,4.000000,,,
CUST007434,Bengaluru,Fast Food,3,0,3,4.000000,,,
CUST107301,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST127239,Pune,North Indian,3,0,3,4.500000,,,
CUST043832,Bengaluru,Chinese,3,0,3,,,,
CUST195479,Bengaluru,Desserts,3,0,3,4.000000,,,
CUST150045,Mumbai,South Indian,3,0,3,5.000000,,,
CUST034443,Hyderabad,Biryani,3,0,3,5.000000,,,
CUST190328,Delhi,Fast Food,3,0,3,4.000000,,,
CUST152144,Delhi,North Indian,3,0,3,,,,
CUST051906,Delhi,Pizza,3,0,3,4.000000,,,
CUST159136,Pune,Fast Food,3,0,3,5.000000,,,
CUST003940,Delhi,North Indian,3,0,3,5.000000,,,
CUST166318,Delhi,North Indian,3,0,3,5.000000,,,
CUST151448,Hyderabad,Biryani,3,0,3,4.500000,,,
CUST077385,Chennai,South Indian,3,0,3,4.000000,,,
CUST014711,Mumbai,Pizza,3,0,3,4.666667,,,
CUST125830,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST144130,Chennai,South Indian,3,0,3,5.000000,,,
CUST080153,Mumbai,Desserts,3,0,3,5.000000,,,
CUST139641,Kolkata,Pizza,3,0,3,4.500000,,,
CUST021181,Bengaluru,South Indian,3,0,3,5.000000,,,
CUST049889,Bengaluru,Desserts,3,0,3,4.500000,,,
CUST058872,Ahmedabad,South Indian,3,0,3,4.500000,,,
CUST181535,Delhi,North Indian,3,0,3,5.000000,,,
CUST130144,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST127454,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST023596,Mumbai,Chinese,3,0,3,4.333333,,,
CUST093692,Ahmedabad,Fast Food,3,0,3,,,,
CUST174480,Delhi,North Indian,3,0,3,4.000000,,,
CUST157687,Delhi,Biryani,3,0,3,4.500000,,,
CUST150966,Delhi,Pizza,3,0,3,5.000000,,,
CUST135569,Kolkata,North Indian,3,0,3,4.500000,,,
CUST158140,Mumbai,North Indian,3,0,3,5.000000,,,
CUST078454,Delhi,Desserts,3,0,3,4.333333,,,
CUST018394,Bengaluru,South Indian,3,0,3,4.000000,,,
CUST012677,Bengaluru,Fast Food,3,0,3,5.000000,,,
CUST065301,Bengaluru,Chinese,3,0,3,,,,
CUST106873,Delhi,North Indian,3,0,3,4.333333,,,
CUST114292,Mumbai,Biryani,3,0,3,4.000000,,,
CUST006066,Pune,South Indian,3,0,3,4.500000,,,
CUST041332,Hyderabad,Pizza,3,0,3,5.000000,,,
CUST013027,Bengaluru,South Indian,3,0,3,4.500000,,,
CUST034394,Mumbai,Chinese,3,0,3,4.000000,,,
CUST023919,Chennai,Pizza,3,0,3,4.500000,,,
CUST002037,Bengaluru,Healthy,3,0,3,5.000000,,,
CUST177906,Pune,South Indian,3,0,3,5.000000,,,
CUST065047,Ahmedabad,Biryani,3,0,3,5.000000,,,
CUST097836,Mumbai,Healthy,3,0,3,5.000000,,,
CUST053295,Kolkata,Fast Food,3,0,3,,,,
CUST124213,Pune,Biryani,3,0,3,4.500000,,,
CUST159112,Delhi,Pizza,3,0,3,4.500000,,,
CUST149609,Delhi,Chinese,3,0,3,4.500000,,,
CUST034343,Pune,Desserts,3,0,3,4.000000,,,
CUST178210,Delhi,Pizza,3,0,3,4.500000,,,
CUST160572,Chennai,Fast Food,3,0,3,5.000000,,,
CUST139705,Mumbai,Healthy,3,0,3,5.000000,,,
CUST030340,Chennai,North Indian,3,0,3,4.500000,,,
CUST088017,Mumbai,South Indian,3,0,3,5.000000,,,
CUST151120,Mumbai,South Indian,3,0,3,5.000000,,,
CUST152750,Delhi,Biryani,3,0,3,5.000000,,,
CUST125945,Delhi,Healthy,3,0,3,4.000000,,,
CUST007372,Bengaluru,South Indian,3,0,3,4.000000,,,
CUST022266,Delhi,Fast Food,3,0,3,,,,
CUST016743,Delhi,Chinese,3,0,3,5.000000,,,
CUST054491,Mumbai,Pizza,3,0,3,4.500000,,,
CUST096852,Mumbai,Pizza,3,0,3,5.000000,,,
CUST100174,Chennai,Fast Food,3,0,3,5.000000,,,
CUST193465,Mumbai,Biryani,3,0,3,4.500000,,,
CUST178946,Mumbai,Chinese,3,0,3,4.666667,,,
CUST190529,Delhi,Fast Food,3,0,3,5.000000,,,
CUST018885,Kolkata,Desserts,3,0,3,5.000000,,,
CUST132065,Mumbai,North Indian,3,0,3,,,,
CUST190844,Mumbai,South Indian,3,0,3,5.000000,,,
CUST042260,Delhi,Chinese,3,0,3,4.500000,,,
CUST083524,Bengaluru,Healthy,3,0,3,5.000000,,,
CUST075512,Hyderabad,Pizza,3,0,3,5.000000,,,
CUST136608,Hyderabad,Biryani,3,0,3,4.500000,,,
CUST110209,Delhi,North Indian,3,0,3,4.000000,,,
CUST015200,Delhi,Chinese,3,0,3,4.000000,,,
CUST108557,Chennai,North Indian,3,0,3,4.666667,,,
CUST081553,Mumbai,Chinese,3,0,3,5.000000,,,
CUST197085,Chennai,Fast Food,3,0,3,5.000000,,,
CUST052866,Delhi,South Indian,3,0,3,4.000000,,,
CUST116188,Bengaluru,South Indian,3,0,3,4.500000,,,
CUST163932,Mumbai,Pizza,3,0,3,4.500000,,,
CUST127581,Pune,Biryani,3,0,3,5.000000,,,
CUST086462,Pune,Fast Food,3,0,3,5.000000,,,
CUST183248,Bengaluru,Pizza,3,0,3,4.000000,,,
CUST096008,Chennai,Fast Food,3,0,3,4.500000,,,
CUST160715,Ahmedabad,North Indian,3,0,3,4.500000,,,
CUST025513,Bengaluru,Pizza,3,0,3,5.000000,,,
CUST189443,Bengaluru,Biryani,3,0,3,4.333333,,,
CUST024113,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST143462,Kolkata,Pizza,3,0,3,4.000000,,,
CUST191829,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST067403,Bengaluru,Pizza,3,0,3,4.000000,,,
CUST100208,Bengaluru,Biryani,3,0,3,,,,
CUST019011,Pune,Fast Food,3,0,3,4.500000,,,
CUST041996,Bengaluru,Desserts,3,0,3,4.500000,,,
CUST002962,Mumbai,Chinese,3,0,3,,,,
CUST031414,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST189310,Hyderabad,North Indian,3,0,3,4.500000,,,
CUST138153,Pune,Desserts,3,0,3,4.000000,,,
CUST055889,Chennai,Chinese,3,0,3,4.000000,,,
CUST099291,Kolkata,North Indian,3,0,3,4.000000,,,
CUST037117,Bengaluru,South Indian,3,0,3,4.666667,,,
CUST128177,Bengaluru,North Indian,4,1,3,4.500000,,,1.000000
CUST088303,Mumbai,Pizza,3,0,3,5.000000,,,
CUST099070,Bengaluru,Fast Food,3,0,3,4.500000,,,
CUST028523,Mumbai,Chinese,3,0,3,4.500000,,,
CUST020063,Hyderabad,Biryani,3,0,3,4.000000,,,
CUST165858,Mumbai,Biryani,3,0,3,5.000000,,,
CUST040753,Kolkata,Chinese,3,0,3,5.000000,,,
CUST136124,Bengaluru,South Indian,3,0,3,,,,
CUST024580,Ahmedabad,Chinese,4,1,3,4.666667,,,4.000000
CUST052610,Mumbai,Healthy,3,0,3,,,,
CUST198615,Mumbai,Chinese,3,0,3,,,,
CUST058926,Pune,South Indian,3,0,3,4.500000,,,
CUST109556,Delhi,Fast Food,3,0,3,,,,
CUST186752,Mumbai,Biryani,3,0,3,5.000000,,,
CUST128410,Mumbai,Healthy,3,0,3,4.000000,,,
CUST038756,Mumbai,Pizza,3,0,3,5.000000,,,
CUST159053,Ahmedabad,North Indian,3,0,3,4.666667,,,
CUST022617,Bengaluru,Fast Food,3,0,3,,,,
CUST056055,Bengaluru,North Indian,3,0,3,,,,
CUST196006,Delhi,North Indian,3,0,3,4.000000,,,
CUST167699,Hyderabad,North Indian,3,0,3,4.333333,,,
CUST141061,Mumbai,South Indian,3,0,3,5.000000,,,
CUST195271,Chennai,Chinese,3,0,3,4.000000,,,
CUST110275,Kolkata,Pizza,3,0,3,5.000000,,,
CUST105642,Bengaluru,North Indian,3,0,3,4.500000,,,
CUST157412,Pune,North Indian,3,0,3,5.000000,,,
CUST063084,Delhi,Pizza,3,0,3,5.000000,,,
CUST038267,Chennai,Biryani,3,0,3,4.500000,,,
CUST058584,Chennai,North Indian,3,0,3,,,,
CUST040112,Hyderabad,Desserts,3,0,3,4.000000,,,
CUST101804,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST131013,Kolkata,Chinese,3,0,3,5.000000,,,
CUST083901,Bengaluru,South Indian,3,0,3,5.000000,,,
CUST146305,Kolkata,South Indian,3,0,3,5.000000,,,
CUST094916,Hyderabad,North Indian,3,0,3,,,,
CUST164864,Mumbai,Chinese,3,0,3,5.000000,,,
CUST189313,Delhi,Pizza,3,0,3,4.666667,,,
CUST167989,Mumbai,North Indian,3,0,3,,,,
CUST134880,Delhi,North Indian,3,0,3,4.500000,,,
CUST152384,Delhi,Pizza,3,0,3,4.500000,,,
CUST140994,Mumbai,Desserts,3,0,3,4.000000,,,
CUST128235,Bengaluru,Fast Food,3,0,3,5.000000,,,
CUST138437,Hyderabad,Chinese,3,0,3,5.000000,,,
CUST066493,Hyderabad,North Indian,3,0,3,5.000000,,,
CUST011154,Mumbai,Biryani,3,0,3,,,,
CUST048376,Kolkata,Pizza,3,0,3,5.000000,,,
CUST016650,Pune,South Indian,3,0,3,4.500000,,,
CUST160083,Ahmedabad,North Indian,3,0,3,4.000000,,,
CUST005863,Mumbai,Chinese,3,0,3,,,,
CUST083116,Ahmedabad,North Indian,3,0,3,5.000000,,,
CUST039425,Pune,South Indian,4,1,3,4.333333,,,27.000000
CUST144192,Ahmedabad,South Indian,3,0,3,4.000000,,,
CUST026256,Bengaluru,Healthy,3,0,3,,,,
CUST132604,Ahmedabad,South Indian,3,0,3,4.000000,,,
CUST129501,Bengaluru,Desserts,3,0,3,4.000000,,,
CUST007968,Bengaluru,Fast Food,3,0,3,4.000000,,,
CUST097109,Delhi,North Indian,3,0,3,4.333333,,,
CUST031786,Hyderabad,Fast Food,3,0,3,4.000000,,,
CUST177230,Delhi,Biryani,3,0,3,4.000000,,,
CUST083131,Delhi,Biryani,3,0,3,5.000000,,,
CUST051158,Delhi,Chinese,3,0,3,5.000000,,,
CUST119031,Bengaluru,North Indian,3,0,3,,,,
CUST152191,Hyderabad,South Indian,3,0,3,4.000000,,,
CUST034138,Chennai,Pizza,3,0,3,5.000000,,,
CUST037888,Pune,Chinese,3,0,3,4.500000,,,
CUST026409,Mumbai,Chinese,3,0,3,4.000000,,,
CUST193906,Hyderabad,Pizza,3,0,3,4.000000,,,
CUST122619,Bengaluru,Fast Food,3,0,3,,,,
CUST194327,Mumbai,North Indian,3,0,3,4.333333,,,
CUST139676,Chennai,North Indian,3,0,3,,,,
CUST177658,Bengaluru,Chinese,3,0,3,,,,
CUST055716,Mumbai,Biryani,3,0,3,,,,
CUST019188,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST015556,Ahmedabad,Healthy,3,0,3,4.500000,,,
CUST081905,Kolkata,South Indian,3,0,3,5.000000,,,
CUST103904,Kolkata,South Indian,3,0,3,5.000000,,,
CUST199238,Chennai,South Indian,3,0,3,4.500000,,,
CUST061760,Hyderabad,South Indian,3,0,3,4.500000,,,
CUST089013,Ahmedabad,North Indian,3,0,3,4.000000,,,
CUST114463,Pune,Biryani,3,0,3,5.000000,,,
CUST057303,Delhi,Pizza,3,0,3,5.000000,,,
CUST138213,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST028766,Mumbai,Chinese,3,0,3,4.000000,,,
CUST094919,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST179173,Pune,Chinese,3,0,3,5.000000,,,
CUST082692,Mumbai,Biryani,3,0,3,4.000000,,,
CUST100622,Chennai,Chinese,3,0,3,4.500000,,,
CUST145314,Pune,Fast Food,3,0,3,5.000000,,,
CUST051231,Pune,Fast Food,3,0,3,,,,
CUST030365,Bengaluru,Biryani,3,0,3,,,,
CUST182201,Hyderabad,Chinese,3,0,3,4.000000,,,
CUST041734,Delhi,Healthy,3,0,3,4.500000,,,
CUST058197,Bengaluru,South Indian,3,0,3,4.333333,,,
CUST061758,Delhi,South Indian,3,0,3,4.500000,,,
CUST028564,Ahmedabad,Pizza,3,0,3,4.500000,,,
CUST113277,Pune,Biryani,3,0,3,4.500000,,,
CUST082451,Pune,North Indian,3,0,3,4.000000,,,
CUST155810,Chennai,Biryani,3,0,3,,,,
CUST108133,Mumbai,Fast Food,3,0,3,5.000000,,,
CUST045069,Mumbai,South Indian,3,0,3,4.500000,,,
CUST079299,Bengaluru,Biryani,3,0,3,4.500000,,,
CUST008138,Kolkata,Chinese,3,0,3,4.500000,,,
CUST046840,Mumbai,Healthy,3,0,3,4.500000,,,
CUST166646,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST117549,Delhi,Pizza,3,0,3,4.500000,,,
CUST107362,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST003227,Bengaluru,Fast Food,3,0,3,,,,
CUST002515,Kolkata,North Indian,3,0,3,4.666667,,,
CUST006197,Hyderabad,Pizza,3,0,3,5.000000,,,
CUST098288,Ahmedabad,North Indian,3,0,3,5.000000,,,
CUST021850,Bengaluru,Chinese,3,0,3,4.000000,,,
CUST129666,Bengaluru,Chinese,3,0,3,4.500000,,,
CUST095955,Kolkata,Chinese,3,0,3,,,,
CUST041773,Ahmedabad,South Indian,3,0,3,5.000000,,,
CUST013696,Bengaluru,Chinese,3,0,3,4.000000,,,
CUST037333,Mumbai,Biryani,3,0,3,5.000000,,,
CUST061006,Bengaluru,South Indian,3,0,3,4.500000,,,
CUST132596,Kolkata,Biryani,3,0,3,4.500000,,,
CUST196848,Pune,South Indian,3,0,3,4.000000,,,
CUST044602,Mumbai,Fast Food,3,0,3,5.000000,,,
CUST126512,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST174668,Bengaluru,South Indian,3,0,3,4.000000,,,
CUST081500,Delhi,South Indian,3,0,3,4.500000,,,
CUST171569,Hyderabad,Biryani,3,0,3,5.000000,,,
CUST045760,Mumbai,Healthy,3,0,3,,,,
CUST145204,Pune,South Indian,3,0,3,,,,
CUST192754,Bengaluru,North Indian,3,0,3,4.666667,,,
CUST050338,Ahmedabad,North Indian,3,0,3,5.000000,,,
CUST047166,Delhi,Pizza,3,0,3,4.500000,,,
CUST140611,Mumbai,North Indian,3,0,3,4.000000,,,
CUST082935,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST187724,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST150082,Delhi,South Indian,3,0,3,4.500000,,,
CUST099531,Mumbai,South Indian,3,0,3,5.000000,,,
CUST171829,Ahmedabad,Chinese,3,0,3,4.500000,,,
CUST025389,Delhi,Biryani,3,0,3,4.000000,,,
CUST076997,Ahmedabad,North Indian,3,0,3,4.000000,,,
CUST145378,Chennai,North Indian,3,0,3,4.000000,,,
CUST084587,Hyderabad,South Indian,3,0,3,5.000000,,,
CUST190706,Bengaluru,South Indian,3,0,3,4.500000,,,
CUST057515,Bengaluru,South Indian,3,0,3,5.000000,,,
CUST131249,Chennai,North Indian,3,0,3,5.000000,,,
CUST046891,Pune,South Indian,3,0,3,4.500000,,,
CUST069179,Hyderabad,Chinese,3,0,3,4.000000,,,
CUST057116,Hyderabad,Biryani,3,0,3,5.000000,,,
CUST097287,Bengaluru,Biryani,3,0,3,4.500000,,,
CUST074342,Bengaluru,Pizza,3,0,3,4.000000,,,
CUST128388,Bengaluru,Chinese,3,0,3,5.000000,,,
CUST081275,Ahmedabad,North Indian,3,0,3,4.500000,,,
CUST095340,Mumbai,Chinese,3,0,3,4.000000,,,
CUST011601,Bengaluru,Fast Food,3,0,3,4.000000,,,
CUST099663,Ahmedabad,South Indian,3,0,3,5.000000,,,
CUST100107,Bengaluru,South Indian,3,0,3,5.000000,,,
CUST082374,Delhi,North Indian,3,0,3,5.000000,,,
CUST024427,Delhi,Desserts,3,0,3,,,,
CUST008181,Bengaluru,Chinese,3,0,3,4.000000,,,
CUST085560,Bengaluru,South Indian,3,0,3,,,,
CUST142183,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST069668,Delhi,South Indian,4,1,3,4.250000,,,12.000000
CUST127285,Bengaluru,North Indian,3,0,3,4.000000,,,
CUST089901,Pune,Biryani,3,0,3,4.000000,,,
CUST127163,Chennai,South Indian,3,0,3,5.000000,,,
CUST194180,Mumbai,Biryani,3,0,3,4.666667,,,
CUST051372,Chennai,Biryani,3,0,3,4.000000,,,
CUST035133,Mumbai,Healthy,3,0,3,5.000000,,,
CUST096634,Kolkata,Healthy,3,0,3,4.500000,,,
CUST076160,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST113597,Ahmedabad,South Indian,3,0,3,4.666667,,,
CUST048440,Bengaluru,Biryani,3,0,3,4.666667,,,
CUST081854,Mumbai,Desserts,3,0,3,5.000000,,,
CUST051858,Kolkata,South Indian,3,0,3,4.500000,,,
CUST185348,Delhi,Desserts,3,0,3,4.000000,,,
CUST188799,Hyderabad,Chinese,3,0,3,4.000000,,,
CUST157103,Bengaluru,South Indian,3,0,3,4.500000,,,
CUST021430,Hyderabad,North Indian,3,0,3,4.000000,,,
CUST101498,Bengaluru,Healthy,3,0,3,5.000000,,,
CUST015407,Delhi,Fast Food,3,0,3,,,,
CUST029492,Bengaluru,North Indian,4,1,3,4.000000,,,-8.000000
CUST121907,Kolkata,Desserts,3,0,3,5.000000,,,
CUST192301,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST131970,Bengaluru,Healthy,3,0,3,4.500000,,,
CUST166626,Kolkata,Chinese,4,1,3,4.000000,,,30.000000
CUST190184,Mumbai,North Indian,3,0,3,4.500000,,,
CUST058336,Chennai,North Indian,3,0,3,4.666667,,,
CUST133637,Bengaluru,South Indian,3,0,3,4.666667,,,
CUST098368,Mumbai,Chinese,3,0,3,4.000000,,,
CUST154112,Bengaluru,Fast Food,3,0,3,4.000000,,,
CUST170349,Delhi,South Indian,3,0,3,5.000000,,,
CUST042176,Bengaluru,North Indian,3,0,3,4.333333,,,
CUST148752,Bengaluru,Fast Food,3,0,3,4.000000,,,
CUST070755,Chennai,Biryani,3,0,3,5.000000,,,
CUST033545,Ahmedabad,Biryani,3,0,3,4.500000,,,
CUST033967,Mumbai,Healthy,3,0,3,5.000000,,,
CUST188835,Mumbai,Desserts,3,0,3,5.000000,,,
CUST096849,Pune,Pizza,3,0,3,4.000000,,,
CUST140392,Chennai,Fast Food,3,0,3,5.000000,,,
CUST132589,Hyderabad,South Indian,3,0,3,5.000000,,,
CUST114967,Mumbai,North Indian,3,0,3,5.000000,,,
CUST052373,Pune,North Indian,3,0,3,5.000000,,,
CUST190329,Bengaluru,Biryani,3,0,3,5.000000,,,
CUST057129,Kolkata,South Indian,3,0,3,5.000000,,,
CUST039395,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST173210,Pune,Fast Food,3,0,3,4.000000,,,
CUST149704,Delhi,Pizza,3,0,3,4.000000,,,
CUST055844,Bengaluru,Fast Food,3,0,3,4.500000,,,
CUST174831,Bengaluru,Healthy,3,0,3,,,,
CUST114692,Ahmedabad,Desserts,3,0,3,4.500000,,,
CUST011006,Mumbai,Chinese,3,0,3,4.500000,,,
CUST064741,Mumbai,Desserts,3,0,3,5.000000,,,
CUST122825,Hyderabad,Biryani,3,0,3,4.500000,,,
CUST193342,Bengaluru,Chinese,3,0,3,4.500000,,,
CUST071073,Hyderabad,Pizza,3,0,3,4.666667,,,
CUST073601,Mumbai,Chinese,3,0,3,4.500000,,,
CUST183420,Delhi,Biryani,3,0,3,5.000000,,,
CUST037834,Chennai,Pizza,3,0,3,4.500000,,,
